#gene_id	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1	RNF43_WT_2	RNF43_WT_3	RNF43_WT_1	RNF43_WT_4	GFP_1	RNF43_R117fs_4	GFP_3	GFP_2	RNF43_R117fs_1	GFP_4	RNF43_R117fs_3	RNF43_R117fs_2
AP1S3	3.014236	3.274495	3.324528	3.049444	3.239307	3.019123	2.8194470000000003	3.278373	2.711392	2.181048	3.458363	3.2183200000000003	2.5262860000000003	3.166804	2.8288159999999998	3.1046810000000002
AP2A1	6.01051	5.953579	5.966476999999999	5.995762	5.876085	5.815383	5.861468	5.880698000000001	6.049625	6.160476999999999	5.7766660000000005	6.048303	6.01023	6.073131	5.888071	5.9079
AP2A2	4.730718	4.940764	4.693215	4.8844449999999995	4.440241	4.808639	5.192699	4.778686	5.413536	5.509494999999999	5.058267	5.409466	4.977494999999999	5.14192	4.5529779999999995	4.64074
AP2B1	6.323231	6.314328	6.302153	6.299563	6.359932	6.354322	6.33127	6.3528150000000005	6.3022730000000005	6.112331	6.390426000000001	6.267926999999999	6.355189	6.361691	6.372779	6.435899
AP2M1	7.4316889999999995	7.442830000000001	7.382067999999999	7.491465	7.465877000000001	7.442278999999999	7.45253	7.46453	7.500796	7.610322	7.447944000000001	7.386522	7.52415	7.468222999999999	7.467194999999999	7.421228999999999
AP2S1	7.944707000000001	7.899464999999999	7.926985	7.894010000000001	8.030658	7.843891999999999	8.007927	7.938913	7.768886999999999	8.237127000000001	7.762345	7.89762	7.775925	7.850175999999999	8.025263	7.984547999999999
AP3B1	5.0820110000000005	4.8723019999999995	4.791382	4.755979	4.977466000000001	4.903106	4.943432	4.8149370000000005	5.121302	4.356319	5.174275	5.18775	5.056854	5.303411	4.9241470000000005	4.979856
AP3B2	1.7458069999999999	1.540477	1.591413	1.81237	1.281931	1.858609	1.77905	1.529372	2.718681	2.335325	2.428598	2.309034	2.0183459999999998	2.814216	2.332799	2.555902
AP3D1	6.638408	6.570255	6.554639	6.522693	6.540808	6.5246830000000005	6.536971	6.6211020000000005	6.825245	7.050803999999999	6.736147	6.875159	6.64625	6.928685000000001	6.7441070000000005	6.684839
AP3M1	5.130371	5.10467	5.026825	5.125462000000001	5.078339	5.229083999999999	5.228008999999999	5.199511	5.19445	4.731098	5.24796	5.231509	5.225272	5.10018	5.227162	5.328598
AP3M2	4.310738	4.0462739999999995	4.257756	4.260298000000001	4.1919379999999995	4.170319999999999	4.453531	4.1134699999999995	4.473264	4.357711	4.53876	4.2369449999999995	4.464108	4.628759	4.230238	4.35914
AP3S1	5.94315	6.066769	6.029161	5.989915	6.117264	5.954811	5.999303	6.013826	5.869147	5.474401	6.106808	5.895726	5.958172	6.029426	6.069446	6.102802
AP3S2	5.03581	5.055676	5.024541	5.066862	5.102386	5.081549	5.102655	5.056254	4.982666	5.0662720000000006	5.418439	5.259333	5.196330000000001	5.415919000000001	5.151491	5.2815769999999995
AP4B1	4.024963	3.7496099999999997	3.747307	3.56233	3.7624190000000004	3.801599	3.8805059999999996	3.86931	3.9424839999999994	3.9746040000000002	4.137043	4.052461	3.978483	4.560871	4.2629	4.033966
AP4E1	2.270593	2.4161349999999997	2.250411	2.2674540000000003	2.134498	2.46706	2.282028	2.182442	2.760933	1.959209	2.931902	3.01377	2.539835	3.008657	2.529254	2.662673
AP4M1	3.457418	3.675673	3.647611	3.678425	3.417417	3.42354	3.629779	3.502762	3.900989	3.9998940000000003	3.663422	3.44072	3.651099	3.801375	3.8763129999999997	3.9198660000000003
AP4S1	2.167395	2.252472	2.2679080000000003	2.530312	2.303952	2.848076	2.85635	2.6738470000000003	2.30982	2.255088	2.638299	2.520195	2.592087	2.579043	2.787288	2.8121490000000002
AP5B1	4.124353	4.045155	4.020155	4.027074	3.815493	3.9155300000000004	3.8524580000000004	3.855581	4.178221	4.09416	4.065366	4.057624	3.958991	4.152881	3.639904	3.6997739999999997
AP5M1	5.050363	4.929574	5.051775	4.8789620000000005	4.751447	4.922374	4.9032279999999995	4.657555	5.110587000000001	3.930627	5.1247169999999995	5.078837	4.765759	5.404902	4.42506	4.908932
AP5S1	3.0561409999999998	3.223088	2.955527	3.3160309999999997	3.050533	3.218492	3.039191	3.447807	3.4049910000000003	3.518214	3.234241	3.3793599999999997	3.204318	3.22635	2.8574450000000002	2.8454610000000002
AP5Z1	3.7820940000000003	3.907596	3.70369	3.715698	3.70601	3.897222	4.073983999999999	3.890911	4.833172	4.207139	4.7045449999999995	4.734133	3.977596	4.7452879999999995	3.513429	3.639794
APAF1	3.493756	3.559991	3.486508	3.457939	3.4140639999999998	3.261951	3.174745	3.525292	3.600165	2.8780240000000004	3.805309	3.864435	3.197865	3.752673	3.393616	3.195994
APBA1	0.035537	0.417807	0.073512	0.41476899999999994	0.0	0.22377199999999997	0.244015	0.14632799999999999	0.98814	1.2943870000000002	0.336804	0.997616	0.111884	0.21544499999999997	0.390129	0.712155
APBA2	2.764817	2.851407	2.604647	2.423924	2.247024	2.5095099999999997	2.4821459999999997	2.662831	2.49038	3.351207	2.301546	1.9764830000000002	2.8134360000000003	2.75619	2.130264	2.689739
APBA3	4.573046	4.474938	4.4938199999999995	4.76527	4.462212	4.353212	4.340555999999999	4.4908790000000005	4.585015	5.178903	4.664228	4.8397440000000005	4.520015	4.925364	4.7134089999999995	4.8133919999999994
APBB1	5.7870230000000005	5.781415	5.816733999999999	5.716736	5.671287	5.6422989999999995	5.756779	5.700601	5.931935	5.913142	5.837159	6.0159970000000005	5.854358	5.996809	5.748585	5.6987
APBB2	3.493667	3.433725	3.388835	3.620868	3.195182	3.435757	3.181777	3.465057	3.512507	3.417017	3.561092	3.507271	3.345736	3.719042	3.398172	3.666042
APBB3	3.4319309999999996	3.761932	3.714175	3.695326	3.7097089999999997	3.752133	3.697335	3.800534	4.149529	3.5690440000000003	4.0918779999999995	3.793481	3.674523	3.829932	3.3976089999999997	3.7672209999999997
APC	3.85146	4.274494	3.976667	3.9218019999999996	3.613255	3.6476300000000004	3.2152060000000002	3.6318449999999998	3.868465	4.262011	3.6580120000000003	4.074719	3.4788980000000005	4.244473	4.059993	4.047738
APC2	2.028334	1.9281560000000002	1.8884509999999999	1.966943	1.8686349999999998	2.086072	2.239661	2.169372	2.225142	2.586074	2.108975	2.082995	2.380364	1.9003729999999999	1.695518	2.070297
APCDD1	2.613265	2.6354349999999998	2.3202409999999998	2.255449	2.409557	2.2883240000000002	2.457773	2.3993849999999997	2.164385	2.8434060000000003	1.7496349999999998	2.68795	2.893296	2.000393	1.9690740000000002	2.260032
APEH	6.929492999999999	6.846624	6.915006	6.871597	6.92715	6.869803	6.904836	6.910106	6.756778999999999	6.8480289999999995	6.51832	6.661539	6.900823	6.616003999999999	6.830153999999999	6.769466
APEX1	7.3792089999999995	7.270599000000001	7.37535	7.337057000000001	7.476071000000001	7.399539	7.354665	7.442939	7.483279	7.443063	7.406442999999999	7.542288	7.576449	7.507954	7.297288000000001	7.362255
APEX2	4.415469	4.314968	4.315244	4.235079	4.1766760000000005	4.3921	4.22286	4.394039	4.153617	3.9274440000000004	4.133224	4.205572	4.13962	4.1951410000000005	4.010278	3.972752
APH1A	7.155933999999999	7.131141	7.105759	7.097189999999999	7.02875	7.202783999999999	7.198604	7.0336669999999994	7.312463	7.148217999999999	7.251198	7.227674	7.241727	7.219284	7.00541	7.104139
APH1B	2.132825	2.384647	2.2383830000000002	2.194544	1.941434	1.9504119999999998	2.101264	2.217294	2.151248	2.035149	2.101599	2.063484	2.2012169999999998	2.6030849999999996	1.9476959999999999	2.2559720000000003
API5	6.282369999999999	6.356081	6.310778	6.4736769999999995	6.4371339999999995	6.448009	6.4380370000000005	6.428044	6.416582	6.0008870000000005	6.411057	6.454672	6.472842	6.412513	6.437112	6.508673
APIP	4.9067050000000005	4.935655000000001	4.951319	4.932996	5.086984999999999	5.015551	5.107787999999999	4.913943	4.737955	4.032945	4.8981639999999995	4.842631	4.747572	4.7614849999999995	5.065264	4.936791
APITD1-CORT	2.04026	2.3927970000000003	2.565128	2.0701389999999997	2.581397	2.505909	2.411318	2.096013	2.4913790000000002	2.16953	2.638784	2.158658	2.354964	2.082262	1.989755	2.520369
APLF	0.9418799999999999	0.8931020000000001	0.693196	0.9427059999999999	1.081861	1.039938	0.9716600000000001	1.063819	1.382588	0.736133	1.712635	1.072085	1.104175	1.408919	1.491623	1.765019
APLN	0.22846799999999998	0.0	0.111045	0.00665	0.43049899999999997	0.271187	0.19565	0.026163	0.199952	0.0	0.18903399999999998	0.0	0.045625	0.0	0.07947	0.0
APLP1	4.403336	4.8288660000000005	4.795815	4.1803349999999995	4.418615	4.093916	4.087789	4.4965459999999995	4.877169	5.309564	4.712837	4.740017	4.726991	4.857054	5.120913	5.156697
APLP2	7.6614119999999994	7.759755	7.777103	7.718201	7.664536999999999	7.51248	7.479095	7.568327	7.623461	7.588878	7.575086	7.573482	7.622917999999999	7.537511	7.493466000000001	7.517703999999999
APMAP	6.010191000000001	6.069088	6.086698999999999	5.985227	5.894697	5.76559	5.848801	5.838438	5.8487279999999995	5.648934	5.920662999999999	5.888134	5.9031199999999995	5.869082	5.621233999999999	5.685091000000001
APOA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012034999999999999	0.030137	0.0
APOBEC3B	3.8779519999999996	3.957804	4.074648000000001	3.8853769999999996	3.952586	3.8282279999999997	3.450532	3.8281519999999998	4.043369	3.5594120000000005	3.9031160000000003	4.059093	3.21961	4.150456	3.6575839999999995	3.5287660000000005
APOBEC3C	4.838754	4.83938	4.969123000000001	4.842827	5.017749	4.966652	5.050813	5.075961	5.079897	5.3552669999999996	4.928134	5.1528849999999995	5.190753	5.0273699999999995	5.137451	5.348154
APOBEC3D	1.129946	0.696954	0.783878	0.439867	0.558215	0.534468	0.202191	0.46670100000000003	0.904854	0.438709	1.0840290000000001	0.725508	0.8592489999999999	0.9826520000000001	1.3866290000000001	0.604049
APOBEC3F	2.423771	2.506853	2.668375	2.479478	2.666201	2.309158	2.253612	2.8214189999999997	2.711687	2.659364	3.01018	2.7789599999999997	2.497534	3.063229	2.398405	2.599413
APOBEC3G	0.704637	0.341175	0.0	0.777605	0.0	0.0	0.0	0.641355	0.739637	0.0	0.06663999999999999	0.265204	0.06859900000000001	0.535261	0.5982430000000001	0.08103099999999999
APOBEC3H	0.0	0.0	0.0	0.0	0.0	0.0	0.003714	0.0	0.0	0.22823400000000002	0.156426	0.405389	0.128929	0.0	0.0	0.0
APOC1	5.9118059999999995	5.411178	5.7254830000000005	5.4407559999999995	5.734871	5.501453	5.570489	5.386044999999999	5.373922	5.298366000000001	5.267914	5.162838	5.590132	5.025597	5.208293	5.374942
APOC1P1	1.491277	0.8806139999999999	0.027889999999999998	0.791532	0.6460020000000001	1.390331	0.7439979999999999	0.031967	1.687438	1.204124	0.6758689999999999	0.006431999999999999	0.85336	0.47468	1.729744	1.039765
APOD	0.0	0.45179600000000003	0.148369	0.0	0.09019500000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.307125	0.0	0.0
APOE	4.864199	5.125577	5.097608	4.9447	4.295111	4.269025	4.018011	4.184788	4.663271	4.973878	4.718331	4.7881730000000005	4.276686	4.63548	4.2949150000000005	4.4378400000000005
APOL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07225	0.0	0.0	0.0	0.0	0.0	0.0
APOL2	3.5350339999999996	3.1526970000000003	3.3991830000000003	3.222416	3.4993260000000004	3.4910669999999997	3.413702	3.581346	3.753517	3.575821	3.5972169999999997	3.581118	3.667816	3.4018910000000004	3.806539	3.6341089999999996
APOL4	2.1523779999999997	2.034741	1.729484	1.8951900000000002	1.483336	2.094403	1.821907	1.8718119999999998	2.1528549999999997	1.325766	2.2292349999999996	1.982993	2.0061009999999997	1.8437270000000001	2.012165	1.987139
APOLD1	3.0881990000000004	2.974043	3.233782	2.9715990000000003	3.005306	3.169546	3.1994689999999997	3.194309	3.311129	3.4065440000000002	3.377539	3.4527550000000002	3.3953010000000003	3.339065	2.834371	2.853584
APOO	5.081748999999999	5.356251	5.344865	5.337326999999999	5.5382690000000006	5.180102	5.368475	5.39016	5.169492	5.162788	5.119255	5.348602	5.256665	5.405925	5.615453	5.2743519999999995
APOOL	3.935953	4.107355	3.9240120000000003	3.915638	3.989466	3.9411129999999996	3.882917	3.963132	3.94181	3.332938	3.925796	3.928978	3.9161650000000003	3.9998699999999996	4.038231	4.018714
APOPT1	5.59034	5.883216	5.719145	5.713704	5.627807	5.667388	5.778551	5.661859	5.904272	5.7352620000000005	5.879697	6.066714	5.6631730000000005	6.176158999999999	5.9301580000000005	5.965903
APP	7.723619	7.730519	7.748297999999999	7.722771000000001	7.733403999999999	7.655943	7.644003	7.718553	7.729196000000001	7.940338000000001	7.710511	7.659031	7.7971520000000005	7.628384	7.68935	7.6632679999999995
APPBP2	4.713922	4.8986790000000004	5.080908	5.176032	4.864598	4.94838	5.0368949999999995	4.984193	5.3318129999999995	4.919815	5.628783	5.689978	5.2332529999999995	5.9446069999999995	5.57294	5.538215
APPL1	4.935864	5.233727	4.917014	5.131136	4.979099	5.1896260000000005	5.193767	5.140168	5.100013	4.575318	5.236249	5.109662999999999	5.09146	5.203305	5.175448	5.147685
APPL2	3.9695519999999997	4.03496	4.178869000000001	4.258486	3.9531769999999997	4.2082239999999995	4.188625	4.083755	4.255779	3.970328	4.431455000000001	4.147722	4.033868	4.0822389999999995	3.797332	3.948927
APRT	8.670046000000001	8.640456	8.619712	8.51791	8.569405999999999	8.318878	8.18716	8.397973	8.222132	8.837728	7.959663000000001	8.197957	8.313784	8.102899	8.652691	8.550647
APTX	5.589722	5.743118	5.574978	5.8121089999999995	5.74097	5.962729	5.815688	5.753789	5.937376	5.94912	6.020479	6.054653	5.810211	6.00657	5.839513	6.036526
AQP1	0.0	0.0	0.0	0.0	0.038968	0.0	0.112948	0.687401	0.68025	0.0	0.447371	0.47938500000000006	0.325786	1.035714	0.161708	0.0
AQP11	0.0	0.0	0.0	0.064897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQP3	2.265158	2.56124	2.500788	2.119191	2.280558	2.264575	2.0068799999999998	2.22943	2.264267	2.587507	2.307922	2.331387	2.220853	2.601045	2.390255	2.428242
AQP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.090526	0.0	0.0	0.0	0.0
AQR	2.67545	3.021446	2.7626310000000003	2.9157830000000002	3.246811	2.996412	3.0224900000000003	3.1346529999999997	3.0522720000000003	2.222322	3.023032	3.4125449999999997	3.085274	3.604108	3.0758919999999996	3.196542
ARAF	5.517004	5.60343	5.655916	5.529093	5.48971	5.459014	5.41714	5.524572	5.510482	5.879912	5.523006	5.559527	5.547582	5.722468	5.741014	5.6873260000000005
ARAP1	4.924876	4.9499319999999996	4.9603720000000004	4.869622	4.700919	4.911288	4.699799	4.774051999999999	5.287682	5.180953	5.255141	5.060804	5.12443	4.958882	5.055551	4.871928
ARAP2	1.6112309999999999	1.721227	1.087305	0.95673	0.850943	0.9950479999999999	1.337584	1.769582	0.939472	0.932319	1.1851690000000001	1.39392	1.489213	1.74255	0.922307	1.029488
ARAP3	2.198599	2.303577	2.109581	2.0790669999999998	2.110884	2.061186	1.936189	2.131752	2.156742	2.012496	2.139829	2.2023330000000003	2.086076	2.2977529999999997	1.9575900000000002	2.05136
ARC	3.404347	3.171137	3.277472	2.974585	3.127964	2.6337189999999997	1.988357	2.681166	2.074513	2.008304	1.6795229999999999	2.061514	1.167024	1.942064	2.366124	2.128274
ARCN1	6.905968	6.951441	6.915066	7.01301	6.981982	7.053185000000001	7.028449	7.012148	6.91617	6.691635000000001	6.971437	7.027432000000001	6.944769	7.023071000000001	7.295122999999999	7.274083
AREG	0.28834299999999996	0.0	0.0	0.149507	0.617985	0.52308	0.513228	0.134576	0.0	0.0	0.0	0.0	0.0	0.0	0.302676	0.570638
AREL1	4.372287	4.482533999999999	4.423304	4.287133	4.248522	4.193377	3.9826620000000004	4.439207	4.420369	4.775386	4.473317	4.532145	4.369067	4.300326	4.378217	4.549797
ARF1	9.880277	9.768585	9.809141	9.854694	9.912986	9.924842	9.819309	9.947051	9.793225999999999	10.291533	9.746405000000001	9.821094	9.902513	9.818839	10.102539	10.029997999999999
ARF3	6.461576	6.4459089999999994	6.482106	6.397291	6.497826	6.3701989999999995	6.2424919999999995	6.48301	6.440055999999999	6.535069999999999	6.4847790000000005	6.4177800000000005	6.418521	6.634871	6.209089	6.300274
ARF4	6.926117	7.062469999999999	7.090436	7.021439999999999	7.1132089999999994	7.1028720000000005	7.041894	7.036538	6.785667	7.21547	6.951174000000001	7.046448	6.835373	7.0434529999999995	7.411629	7.3488940000000005
ARF5	7.566033999999999	7.5351539999999995	7.532197	7.558232	7.57897	7.561230999999999	7.563584	7.5305089999999995	7.615925	7.770294	7.5022470000000006	7.45745	7.548645	7.357763	7.45467	7.493625
ARF6	5.489751999999999	5.565862	5.522046	5.556153	5.489745	5.524744	5.412551000000001	5.42124	5.43944	5.204317	5.569354	5.512897	5.444299	5.521343	5.432041000000001	5.512044
ARFGAP1	6.183537	5.948462	6.0411980000000005	5.791118	5.916119	5.7355410000000004	5.810905	5.877546	5.9849760000000005	6.227031	5.833486	5.943207	5.800033	6.019302	6.155126	6.125353
ARFGAP2	4.823691	4.69857	4.862659	4.853341	4.94449	4.9846330000000005	4.939722	4.893375	5.38771	4.77246	5.3246	5.140558	4.98244	5.251924	4.511701	4.7608
ARFGAP3	5.295248	5.273549	5.303594	5.231538	5.46505	5.382796	5.509232	5.398365	5.393799	4.808101000000001	5.421881	5.391841	5.316165	5.457268	5.6281620000000006	5.4958599999999995
ARFGEF1	4.038168	4.200998	3.957239	4.20343	4.145878	4.019487000000001	3.840354	4.198505	4.338991	4.64579	4.457098	4.363951	4.276495	4.37935	4.250839	4.1554400000000005
ARFGEF2	3.296322	3.3671330000000004	3.3566540000000002	3.287892	3.577035	4.274451999999999	3.5628319999999998	3.9158699999999995	3.5929230000000003	3.792318	3.805427	3.6624559999999997	3.846624	3.734753	3.98299	3.524381
ARFGEF3	2.706687	2.56461	2.4041240000000004	2.4828330000000003	2.364923	2.6171130000000002	2.371824	2.570944	2.266778	2.574881	2.430986	2.299696	2.4536729999999998	2.33245	2.816798	2.962967
ARFIP1	3.8946730000000005	4.301273	3.986139	4.084581	4.182241	4.25546	4.211197	4.115184999999999	4.277014	3.959064	4.508472	4.587699	4.319918	4.43295	4.525369	4.491743
ARFIP2	6.205977	6.302818	6.236819000000001	6.197692	6.119559	6.217255000000001	6.196154	6.1519330000000005	6.2495519999999996	6.46552	6.22198	6.226627	6.325985	6.3296660000000005	6.5784970000000005	6.537387
ARFRP1	4.556094	4.4485790000000005	4.5783059999999995	4.389748	4.263071	4.3734459999999995	4.359186	4.375853	4.797725	4.849925	4.797796	4.409732	4.613198000000001	4.638408	4.415641	4.488618
ARG2	5.044649	5.166848	5.102224	4.87265	5.050804	5.192328	5.231737	4.959573000000001	5.178062000000001	5.187305	5.098787000000001	5.217292	5.127182	5.013431	5.252706	5.483561
ARGLU1	5.75103	5.951758	5.796027	5.653414	5.769585	5.71475	5.871517	5.704813	5.972448	5.235313	6.214822	5.9603839999999995	5.957857	6.057983	6.226314	6.0133339999999995
ARHGAP1	4.237457	4.254556	4.268957	4.3417580000000005	4.469803	4.6821470000000005	4.576022	4.574281	4.678541	4.649286	4.649985	4.516061	4.477912	4.569652	4.544511	4.460977
ARHGAP10	2.892276	2.7136240000000003	2.557411	2.764932	2.546621	2.6533830000000003	2.677306	2.722509	2.899292	2.665607	3.041306	3.141803	2.8050990000000002	3.133697	2.829816	2.778553
ARHGAP11A	4.694782	4.698675	4.83183	4.744669999999999	4.814184	4.74597	4.41322	4.725846	4.81214	4.066285	4.924538	5.068455999999999	4.583199	5.1771650000000005	4.856326	4.595642
ARHGAP11B	4.317769999999999	4.1367	3.948728	3.867752	3.948899	3.931135	4.011449	3.861239	4.060243	3.594015	4.426973	4.407877	3.979717	4.953193	4.140927	4.05854
ARHGAP12	2.877337	3.5439269999999996	2.934072	3.0060689999999997	3.052052	2.905089	2.881485	3.166611	3.4649300000000003	2.677821	3.4205980000000005	3.397196	2.956529	3.414076	2.5816630000000003	2.882141
ARHGAP17	5.316301	5.472230000000001	5.406244999999999	5.407503	5.407557	5.265752	5.335627	5.298652	5.424207	5.176139	5.582445	5.470923	5.3451010000000005	5.447332	5.197351	5.373583999999999
ARHGAP18	2.680198	2.581113	2.453544	2.4449110000000003	2.6138310000000002	2.460458	1.9875619999999998	2.323064	2.613779	1.720589	2.598487	2.712873	2.445811	2.4951529999999997	2.805484	2.566482
ARHGAP19	4.808382	4.983501	4.937142	5.210136	5.162026999999999	5.0380720000000005	4.9698139999999995	5.0338709999999995	4.884632	4.75913	5.010351999999999	5.021832	4.744056	5.12756	5.172438	5.131318
ARHGAP20	1.588158	1.615523	1.525743	1.600798	1.470982	1.503875	1.258246	1.5372540000000001	1.705134	1.312678	1.414036	1.817518	1.45225	1.759473	1.7422229999999999	1.7703400000000002
ARHGAP21	4.671426	4.8470580000000005	4.731901000000001	4.596305	4.597363	4.615494	4.564508	4.58601	4.6594809999999995	4.697189	4.801938	4.771667	4.668054	4.818287000000001	4.737546	4.711352
ARHGAP22	4.151349	3.871915	4.082447	3.804189	4.028443	3.940357	3.883799	3.922554	3.914073	4.273418	3.7705349999999997	3.98087	4.053412000000001	3.8065050000000005	3.8835339999999996	4.091053
ARHGAP23	1.636449	1.200536	1.362216	0.813704	0.671845	0.45317799999999997	0.73614	1.276976	0.907113	1.948546	1.508879	1.564505	1.293175	1.498745	1.802085	1.229058
ARHGAP24	1.364192	1.3782379999999999	1.5364790000000002	1.5403	1.666119	1.535377	1.0142440000000001	1.373796	1.0456239999999999	1.290082	1.258772	1.555302	1.1558329999999999	1.2377989999999999	1.753939	1.792012
ARHGAP26	2.541571	2.144468	2.106014	2.164872	2.112187	2.289776	2.299801	2.72174	2.676895	1.55513	2.109588	2.753286	2.381745	3.0564150000000003	2.57511	2.3562849999999997
ARHGAP27	1.605553	1.6139350000000001	1.643317	1.277391	1.2296639999999999	1.584265	1.286432	1.078905	1.6541860000000002	2.105126	2.133671	2.098459	1.7617599999999998	1.89937	1.2099389999999999	1.414693
ARHGAP28	0.95742	1.105651	0.932891	0.76989	0.829046	0.43419399999999997	0.605192	0.886977	0.944945	0.608034	0.690399	0.8408260000000001	0.6386149999999999	1.152379	1.100714	0.7335470000000001
